gid,state,lat,long
4251775,Uttar Pradesh,27.778,78.4698
4251776,West Bengal,23.2081,87.5986
4251777,Bihar,25.6932,85.8104
4251778,Uttar Pradesh,25.3891,82.3284
4251779,Jharkhand,23.6084,86.4317
4251780,Uttar Pradesh,26.6861,80.8267
4251781,Odisha,21.7709,85.7209
4251782,Uttar Pradesh,27.5242,82.6519
4251783,Uttar Pradesh,27.1224,82.1884
4251784,West Bengal,26.3214,88.2871
4251785,Uttar Pradesh,29.2864,77.5605
4251786,Madhya Pradesh,22.9889,75.5197
4251787,Maharashtra,18.3914,74.1206
4251788,Gujarat,22.9901,72.604
4251789,Bihar,25.6924,86.1029
4251790,Uttar Pradesh,26.8033,79.5149
4251791,Uttar Pradesh,25.8151,83.4122
4251792,Bihar,25.6247,85.9141
4251793,West Bengal,25.1056,88.1425
4251794,Bihar,25.3854,87.0958
4251795,Uttar Pradesh,28.2955,79.4791
4251796,Uttar Pradesh,29.4019,77.5787
4251797,Andhra Pradesh,15.8749,80.4637
4251798,Uttar Pradesh,26.8985,79.4217
4251799,West Bengal,24.9307,88.036
4251800,Uttar Pradesh,28.6614,79.0327
4251801,Uttar Pradesh,26.5086,82.8232
4251802,Uttar Pradesh,26.735,80.3453
4251803,Maharashtra,18.6945,74.1377
4251804,Uttar Pradesh,26.0557,83.4058
4251805,Haryana,28.5961,76.2782
4251806,Uttar Pradesh,27.8889,81.6507
4251807,Rajasthan,25.403,74.8937
4251808,Uttar Pradesh,26.8193,82.614
4251809,Uttar Pradesh,25.7939,82.5857
4251810,Uttar Pradesh,26.1765,79.0771
4251811,Delhi,28.6194,77.007
4251812,West Bengal,25.492,88.1013
4251813,Gujarat,22.8407,69.7304
4251814,Uttar Pradesh,27.2785,81.1786
4251815,Uttar Pradesh,29.4015,77.6884
4251816,West Bengal,23.8773,88.5132
4251817,Uttar Pradesh,27.9746,81.4533
4251818,Uttar Pradesh,27.9569,79.7397
4251819,Gujarat,21.2385,72.8884
4251820,Uttar Pradesh,28.7508,78.0438
4251821,Uttar Pradesh,26.8006,82.719
4251822,Uttar Pradesh,29.7017,78.2594
4251823,Uttar Pradesh,29.297,78.6769
4251824,Gujarat,22.4839,70.0429
4251825,Andhra Pradesh,13.649,79.4317
4251826,Uttar Pradesh,26.2628,83.0012
4251827,Uttar Pradesh,26.8677,80.849
4251828,Uttar Pradesh,26.9784,83.5643
4251829,Bihar,26.4315,85.1364
4251830,Bihar,26.16,87.12
4251831,Haryana,30.1117,76.9801
4251832,Rajasthan,26.1814,74.1614
4251833,Rajasthan,25.32,75.0236
4251834,Rajasthan,26.9059,74.5936
4251835,Uttar Pradesh,29.0954,78.6433
4251836,Bihar,26.2226,84.8373
4251837,Uttar Pradesh,26.7548,83.3551
4251838,Jharkhand,23.7173,85.5091
4251839,Uttar Pradesh,28.834,78.4776
4251840,Jharkhand,25.106,87.3146
4251841,Bihar,26.5849,85.9073
4251842,Uttar Pradesh,28.884,79.0503
4251843,Rajasthan,26.4877,76.7308
4251844,Uttar Pradesh,27.1377,82.3473
4251845,Uttar Pradesh,26.3729,79.954
4251846,Uttar Pradesh,27.1886,82.4143
4251847,Madhya Pradesh,26.3577,78.093
4251848,Karnataka,15.2019,76.66
4251849,Rajasthan,26.3915,74.3824
4251850,Gujarat,22.1049,71.769
4251851,West Bengal,24.1327,87.886
4251852,Bihar,27.016,84.5011
4251853,Uttar Pradesh,27.0919,78.5047
4251854,Uttar Pradesh,24.2542,83.3934
4251855,Uttarakhand,29.7295,79.4789
4251856,Bihar,25.8185,87
4251857,Uttarakhand,30.4714,77.7753
4251858,Rajasthan,27.0241,77.1779
4251859,Punjab,30.5621,74.1417
4251860,Gujarat,23.4374,72.8576
4251861,Delhi,28.6686,77.2682
4251862,Uttar Pradesh,27.0921,82.256
4251863,Uttar Pradesh,28.4869,80.5429
4251864,Uttar Pradesh,28.5629,77.3717
4251865,Uttar Pradesh,25.9859,84.1725
4251866,Uttar Pradesh,28.5382,79.6448
4251867,Uttarakhand,29.9247,78.0913
4251868,Punjab,30.3836,74.6348
4251869,Bihar,26.9956,84.4029
4251870,Bihar,25.218,84.8312
4251871,Uttar Pradesh,28.7912,80.0991
4251872,Uttar Pradesh,28.1712,80.9902
4251873,Uttar Pradesh,25.5386,83.056
4251874,West Bengal,24.3738,88.2118
4251875,Punjab,30.4128,76.6778
4251876,Bihar,25.903,84.5063
4251877,Uttar Pradesh,26.3124,80.5772
4251878,West Bengal,25.3759,88.3302
4251879,Gujarat,22.3454,73.1612
4251880,Gujarat,20.8919,70.8488
4251881,Uttar Pradesh,26.8198,83.4033
4251882,West Bengal,23.0417,86.4952
4251883,West Bengal,23.0947,86.2172
4251884,Karnataka,12.8261,77.681
4251885,Jammu and Kashmir,34.3901,74.3179
4251886,Uttar Pradesh,25.4913,81.9318
4251887,Uttar Pradesh,25.3799,82.9359
4251888,Bihar,26.1081,85.3935
4251889,Uttar Pradesh,26.8623,83.8491
4251890,Haryana,29.4332,76.5684
4251891,Uttar Pradesh,28.8658,79.1998
4251892,Rajasthan,27.0288,77.3393
4251893,Uttar Pradesh,27.1726,82.6991
4251894,Gujarat,22.1776,72.9073
4251895,Uttar Pradesh,27.7306,78.6209
4251896,Uttar Pradesh,27.2138,81.2055
4251897,Uttar Pradesh,29.1669,78.4835
4251898,Karnataka,12.1906,77.0296
4251899,Uttar Pradesh,29.397,78.6744
4251900,Uttar Pradesh,25.4572,82.8839
4251901,Jammu and Kashmir,32.7682,74.8509
4251902,Uttar Pradesh,28.2352,78.4423
4251903,Uttar Pradesh,27.0215,80.7379
4251904,Uttar Pradesh,26.2103,81.6962
4251905,Uttar Pradesh,26.9741,83.7459
4251906,Uttar Pradesh,25.8543,84.093
4251907,Uttar Pradesh,27.5984,81.8766
4251908,Uttar Pradesh,26.651,83.5618
4251909,Uttar Pradesh,27.0877,78.6079
4251910,Uttar Pradesh,28.7448,79.2267
4251911,Uttar Pradesh,28.9205,77.6364
4251912,Bihar,26.2384,85.7622
4251913,Bihar,25.2133,84.2546
4251914,Uttar Pradesh,25.7171,80.0664
4251915,Uttar Pradesh,26.3703,83.0073
4251916,Uttar Pradesh,27.0282,78.3032
4251917,Uttar Pradesh,28.6218,79.8811
4251918,Uttar Pradesh,26.8682,83.5591
4251919,Bihar,25.8066,86.7774
4251920,Uttar Pradesh,28.7386,79.8917
4251921,Rajasthan,26.1723,74.1847
4251922,Uttar Pradesh,29.6076,78.2971
4251923,West Bengal,25.4626,88.6925
4251924,Uttar Pradesh,25.4213,81.3108
4251925,Bihar,25.9608,87.6135
4251926,Punjab,31.8855,75.6149
4251927,West Bengal,23.468,86.5003
4251928,Rajasthan,27.3609,74.173
4251929,Uttar Pradesh,26.7678,81.1014
4251930,Uttar Pradesh,27.2667,83.364
4251931,Uttar Pradesh,26.62,81.1352
4251932,Uttar Pradesh,28.2233,78.2154
4251933,Uttar Pradesh,25.2731,82.6509
4251934,West Bengal,23.7696,87.1612
4251935,Uttar Pradesh,26.7412,82.779
4251936,Uttar Pradesh,25.2633,83.1626
4251937,Jammu and Kashmir,34.2687,75.1503
4251938,Uttar Pradesh,25.4541,78.5828
4251939,Bihar,25.6167,86.9352
4251940,Bihar,25.9667,87.5322
4251941,Uttar Pradesh,27.1689,81.7618
4251942,Uttar Pradesh,26.422,79.6747
4251943,Rajasthan,23.8045,74.5608
4251944,Uttar Pradesh,25.6552,82.628
4251945,Bihar,24.9818,84.6512
4251946,Uttar Pradesh,26.0814,83.2915
4251947,Uttar Pradesh,28.4622,79.5867
4251948,Maharashtra,21.0072,80.3833
4251949,Bihar,25.815,85.6927
4251950,Haryana,29.3223,75.8315
4251951,Uttar Pradesh,26.0249,82.682
4251952,Uttar Pradesh,26.9984,78.9377
4251953,Uttar Pradesh,24.7087,82.952
4251954,Bihar,25.5703,87.1673
4251955,Uttar Pradesh,25.345,83.2575
4251956,Uttar Pradesh,24.8886,82.4727
4251957,Uttarakhand,29.0411,79.314
4251958,Uttar Pradesh,27.6404,80.6512
4251959,Uttar Pradesh,28.7705,78.5568
4251960,Uttar Pradesh,25.9336,82.9887
4251961,Rajasthan,27.3986,76.311
4251962,Punjab,30.2204,74.944
4251963,Uttar Pradesh,28.7954,78.2642
4251964,Uttar Pradesh,26.7417,79.094
4251965,Uttar Pradesh,25.6095,81.3377
4251966,West Bengal,25.1813,88.0324
4251967,West Bengal,25.4256,88.7307
4251968,Odisha,20.265,86.4066
4251969,Uttar Pradesh,27.3738,83.1202
4251970,Uttar Pradesh,28.6606,78.6593
4251971,West Bengal,22.3932,88.9328
4251972,Madhya Pradesh,24.3164,80.9739
4251973,Rajasthan,26.5753,74.8426
4251974,Punjab,31.898,75.2826
4251975,Uttar Pradesh,26.9766,83.2795
4251976,Madhya Pradesh,23.8797,75.4243
4251977,West Bengal,22.8447,87.2678
4251978,Uttar Pradesh,28.8134,78.708
4251979,Jharkhand,24.7387,87.8221
4251980,Uttar Pradesh,26.8686,83.9983
4251981,Gujarat,20.8321,73.2834
4251982,Uttar Pradesh,26.7364,83.6555
4251983,Gujarat,22.8708,72.7833
4251984,Uttar Pradesh,27.2173,82.7039
4251985,Uttar Pradesh,29.1299,78.2744
4251986,Uttar Pradesh,29.1598,78.7919
4251987,Madhya Pradesh,24.0393,78.3304
4251988,Bihar,26.7435,85.2735
4251989,Bihar,26.2062,87.7789
4251990,Uttar Pradesh,25.7543,82.4251
4251991,Karnataka,12.6591,77.2101
4251992,Bihar,25.4069,86.3835
4251993,Uttar Pradesh,27.4736,78.8302
4251994,Uttar Pradesh,25.3473,83.2564
4251995,Karnataka,16.2423,75.1816
4251996,Andhra Pradesh,15.0058,79.8143
4251997,Bihar,26.7845,85.5623
4251998,Uttar Pradesh,26.7517,83.7505
4251999,Uttar Pradesh,26.9096,82.5641
4252000,Jharkhand,23.7142,86.7817
4252001,Bihar,25.9363,85.871
4252002,Uttar Pradesh,28.841,78.8243
4252003,West Bengal,23.1705,85.995
4252004,Maharashtra,19.0259,72.8739
4252005,Gujarat,21.2506,72.9301
4252006,Uttar Pradesh,25.3528,81.3858
4252007,Delhi,28.7007,77.2426
4252008,Uttar Pradesh,25.9305,82.32
4274351,Kerala,10.4457,76.2101
4252009,Gujarat,23.8383,73.0008
4252010,Uttar Pradesh,27.1087,79.7282
4252011,Rajasthan,28.2175,74.8014
4252012,Uttar Pradesh,27.2265,77.8694
4252013,Uttar Pradesh,26.0971,83.1189
4252014,West Bengal,25.3582,87.8133
4252015,Uttar Pradesh,29.0135,78.4009
4252016,Madhya Pradesh,23.2526,77.4287
4252017,Maharashtra,17.2551,75.5936
4252018,Uttar Pradesh,26.4686,79.5004
4252019,Uttar Pradesh,28.5409,79.2091
4252020,Maharashtra,19.6459,76.3872
4252021,Uttar Pradesh,25.6078,82.1929
4252022,West Bengal,25.4333,87.8006
4252023,Bihar,25.2656,87.8464
4252024,West Bengal,22.6017,88.612
4252025,Kerala,9.2897,76.4509
4252026,Uttar Pradesh,28.8268,78.5273
4252027,Uttar Pradesh,25.2511,82.5066
4252028,Uttar Pradesh,28.3029,78.4634
4252029,Uttar Pradesh,27.8668,81.4435
4252030,Uttar Pradesh,24.7357,83.2191
4252031,Uttar Pradesh,28.8367,77.7914
4252032,Bihar,26.2643,88.1386
4252033,Odisha,22.2489,84.9978
4252034,Uttar Pradesh,25.9417,83.5848
4252035,Uttar Pradesh,26.7165,84.0891
4252036,Uttar Pradesh,28.6511,79.366
4252037,Uttar Pradesh,25.7817,83.6714
4252038,Uttar Pradesh,27.1516,79.4955
4252039,Uttar Pradesh,30.1835,77.555
4252040,Uttar Pradesh,25.5088,81.3823
4252041,Gujarat,21.351,72.0337
4252042,Assam,26.0135,93.766
4252043,Uttar Pradesh,27.9452,79.7728
4252044,Uttar Pradesh,25.7075,82.8221
4252045,Uttar Pradesh,27.0598,84.002
4252046,Uttar Pradesh,26.0793,81.0551
4252047,Uttar Pradesh,25.8088,82.1858
4252048,Uttar Pradesh,27.5846,80.6649
4252049,Uttar Pradesh,27.9242,78.3964
4252050,Uttar Pradesh,26.8682,78.5931
4252051,Uttar Pradesh,28.5301,79.5721
4252052,Andhra Pradesh,14.4167,77.7212
4252053,Uttar Pradesh,28.6261,78.8006
4252054,Uttar Pradesh,27.0407,82.4935
4252055,Uttar Pradesh,24.8877,82.4851
4252056,Uttar Pradesh,28.9149,78.4775
4252057,Uttar Pradesh,26.9232,81.17
4252058,Uttar Pradesh,26.7582,83.9628
4252059,Haryana,29.3327,76.4557
4252060,Uttar Pradesh,25.1791,82.1946
4252061,Uttar Pradesh,27.0588,79.7715
4252062,Uttarakhand,29.8311,78.121
4252063,Uttar Pradesh,26.8721,78.8839
4252064,Madhya Pradesh,22.9838,76.5178
4252065,Bihar,25.535,86.1368
4252066,Rajasthan,26.9112,76.8178
4252067,Rajasthan,27.041,75.7224
4252068,Jharkhand,23.2639,84.5508
4252069,Uttar Pradesh,26.9746,79.1414
4252070,Haryana,28.3557,77.2836
4252071,Uttar Pradesh,28.1445,79.7084
4252072,Maharashtra,19.9305,75.4188
4252073,Rajasthan,27.8772,75.5255
4252074,Bihar,25.6777,85.5835
4252075,Uttar Pradesh,26.0214,83.572
4252076,Rajasthan,25.6651,73.7412
4252077,Uttar Pradesh,26.7648,81.9977
4252078,Uttar Pradesh,27.1726,77.9809
4252079,Rajasthan,26.619,73.1755
4252080,Uttar Pradesh,26.2101,82.4694
4252081,Uttar Pradesh,25.0805,82.5251
4252082,Uttar Pradesh,28.0808,77.5597
4252083,Uttar Pradesh,26.6735,82.0917
4252084,Bihar,25.6373,85.7421
4252085,Uttar Pradesh,27.6878,81.6007
4252086,Uttar Pradesh,28.4932,79.0896
4252087,Haryana,29.523,76.0889
4252088,Uttar Pradesh,28.5643,79.8791
4252089,Uttar Pradesh,25.482,81.6668
4252090,Uttar Pradesh,27.1471,83.7552
4252091,Uttar Pradesh,25.1844,83.0329
4252092,Bihar,25.5176,86.3667
4252093,Uttarakhand,29.154,79.1444
4252094,Bihar,25.7867,87.5226
4252095,Uttar Pradesh,27.1064,83.2762
4252096,Uttar Pradesh,28.8424,79.1365
4252097,Uttar Pradesh,28.4546,79.4996
4252098,Uttar Pradesh,29.1086,78.4583
4252099,Bihar,25.2747,85.4569
4252100,Uttar Pradesh,28.0257,79.5439
4252101,Rajasthan,26.0654,75.0176
4252102,Karnataka,15.3924,75.081
4252103,Uttar Pradesh,27.1576,78.3313
4252104,Uttar Pradesh,27.2276,82.855
4252105,Punjab,30.8708,74.4224
4252106,Uttar Pradesh,26.6994,83.9065
4252107,Haryana,29.1025,75.5231
4252108,Uttar Pradesh,27.28,82.6753
4252109,West Bengal,26.1359,89.2455
4252110,Jharkhand,23.5809,85.6272
4252111,Uttar Pradesh,28.1067,79.9549
4252112,Uttar Pradesh,27.6464,79.9433
4252113,Madhya Pradesh,22.6683,75.9125
4252114,Jharkhand,23.7475,85.0415
4252115,Bihar,25.8071,86.2665
4252116,Uttar Pradesh,25.6024,83.1418
4252117,Uttar Pradesh,27.0317,79.4911
4252118,Uttar Pradesh,28.5296,78.7201
4252119,Bihar,27.0516,84.2254
4252120,Uttar Pradesh,25.3678,82.3965
4252121,Maharashtra,19.1911,73.022
4252122,Bihar,26.6737,85.5411
4252123,Bihar,26.711,85.2446
4252124,Uttar Pradesh,27.5736,81.0597
4252125,Uttar Pradesh,26.9725,84.0176
4252126,Uttar Pradesh,27.2397,82.8953
4252127,Uttar Pradesh,26.0533,83.0565
4252128,Uttar Pradesh,26.4184,82.1244
4252129,Uttar Pradesh,27.2751,81.6263
4252130,Uttar Pradesh,25.3197,83.0422
4252131,West Bengal,22.6119,88.4375
4252132,Jharkhand,24.3382,87.6882
4252133,Uttar Pradesh,27.9722,79.7449
4252134,Bihar,26.1366,86.0683
4252135,Uttar Pradesh,27.1,82.387
4252136,Bihar,25.9298,84.8225
4252137,Bihar,24.5628,85.3004
4252138,Jharkhand,23.3975,84.1063
4252139,Bihar,25.7101,85.4857
4252140,Madhya Pradesh,25.9079,78.5613
4252141,Tamil Nadu,11.9433,77.8409
4252142,Uttar Pradesh,28.3549,78.6858
4252143,Maharashtra,20.0789,74.8741
4252144,Uttar Pradesh,28.7021,78.6933
4252145,Uttar Pradesh,25.343,82.7614
4252146,Uttar Pradesh,27.7287,77.7377
4252147,Odisha,17.985,81.5991
4252148,Uttar Pradesh,27.3521,81.8407
4252149,Uttar Pradesh,24.9016,78.6047
4252150,Uttar Pradesh,28.3613,78.5682
4252151,Uttar Pradesh,26.452,81.7692
4252152,Punjab,30.195,74.9361
4252153,Jammu and Kashmir,33.2907,75.0425
4252154,Telangana,17.9546,80.818
4252155,Uttar Pradesh,27.433,79.4013
4252156,West Bengal,26.2767,88.3449
4252157,Uttar Pradesh,28.6835,79.1796
4252158,Uttar Pradesh,26.0316,83.2502
4252159,Uttar Pradesh,28.9877,77.8883
4252160,Rajasthan,26.7495,77.5393
4252161,Delhi,28.6266,77.0126
4252162,Uttar Pradesh,25.7141,82.1533
4252163,Uttar Pradesh,28.7349,79.8943
4252164,Bihar,26.6358,85.1656
4252165,Delhi,28.4967,77.229
4252166,Bihar,25.8151,85.6928
4252167,Uttar Pradesh,26.6394,80.3781
4252168,Rajasthan,27.8234,75.0262
4252169,Maharashtra,19.2319,73.1668
4252170,Bihar,25.8647,85.1783
4252171,Uttar Pradesh,27.8786,80.0741
4252172,Uttar Pradesh,26.4148,82.5197
4252173,Uttar Pradesh,25.815,80.7616
4252174,Uttar Pradesh,29.2891,78.7225
4252175,Uttar Pradesh,28.8887,78.4555
4252176,Uttar Pradesh,26.2375,83.0525
4252177,Uttar Pradesh,25.9876,79.4632
4252178,West Bengal,22.4762,88.4601
4252179,Uttar Pradesh,26.7808,79.0095
4252180,Haryana,29.1226,76.4025
4252181,Uttar Pradesh,25.828,80.1584
4252182,West Bengal,25.8588,88.007
4252183,Uttar Pradesh,27.67,80.6568
4252184,Uttar Pradesh,27.0422,80.508
4252185,Uttar Pradesh,28.654,78.8874
4252186,Uttar Pradesh,27.0086,82.3587
4252187,Tripura,24.3862,92.1682
4252188,Telangana,17.9825,79.6053
4252189,Uttar Pradesh,27.2188,79.6117
4252190,Bihar,26.1937,85.3192
4252191,Uttar Pradesh,27.3731,81.9924
4252192,Uttar Pradesh,24.7432,82.7888
4274352,Rajasthan,24.8175,76.2067
4252193,West Bengal,23.8277,88.2151
4252194,Uttar Pradesh,27.3484,83.2073
4252195,Uttar Pradesh,25.9335,84.1096
4252196,Maharashtra,19.061,75.4236
4252197,Uttar Pradesh,28.0304,79.6666
4252198,Uttar Pradesh,27.3215,78.4703
4252199,Madhya Pradesh,23.2273,74.8421
4252200,Uttar Pradesh,28.6884,78.7856
4252201,Uttar Pradesh,27.4937,82.785
4252202,Uttar Pradesh,26.7698,81.4088
4252203,Uttar Pradesh,27.3164,78.0298
4252204,Uttar Pradesh,29.2661,77.7039
4252205,Madhya Pradesh,24.914,79.5961
4252206,Uttar Pradesh,26.7332,81.4683
4252207,Rajasthan,26.7135,74.596
4252208,Rajasthan,27.2215,75.9469
4252209,Uttar Pradesh,27.1999,83.6477
4252210,Rajasthan,28.2136,76.8613
4252211,Andhra Pradesh,16.4325,80.5693
4252212,Uttar Pradesh,25.1209,83.0347
4274353,Punjab,30.1566,76.2064
4252213,Uttar Pradesh,27.3819,81.1188
4252214,Uttar Pradesh,28.92,78.5977
4252215,Rajasthan,26.7374,77.0309
4252216,Haryana,30.2971,77.1285
4252217,Madhya Pradesh,26.2155,78.1488
4252218,Punjab,29.8064,75.3461
4252219,Bihar,25.6435,86.3509
4252220,Uttar Pradesh,27.6923,78.3732
4252221,Uttar Pradesh,28.7145,79.4652
4252222,Uttar Pradesh,28.2992,79.8003
4252223,Bihar,26.2616,85.1173
4252224,Uttar Pradesh,27.7324,81.1597
4252225,Uttar Pradesh,30.0023,77.5261
4252226,Uttar Pradesh,28.5025,80.1544
4252227,Uttar Pradesh,28.7691,78.4578
4252228,Bihar,24.8138,86.2719
4252229,Uttar Pradesh,28.3389,78.153
4252230,Bihar,24.9614,86.0354
4252231,Uttar Pradesh,28.683,79.1811
4252232,Uttar Pradesh,27.5129,79.0178
4252233,Madhya Pradesh,23.9938,82.7117
4252234,Maharashtra,19.164,73.2489
4252235,Uttar Pradesh,28.0763,80.4622
4252236,Telangana,17.2028,80.3422
4252237,Uttar Pradesh,27.9233,79.6714
4252238,Uttar Pradesh,28.5572,78.6526
4252239,Uttar Pradesh,26.9596,79.7926
4252240,Bihar,26.7849,84.458
4252241,Uttar Pradesh,27.5074,82.0299
4252242,Uttar Pradesh,27.0791,83.7774
4252243,Uttar Pradesh,27.0249,83.2669
4252244,Uttar Pradesh,27.978,80.508
4252245,Uttar Pradesh,29.6357,77.7577
4252246,Uttar Pradesh,26.152,83.3302
4252247,Uttar Pradesh,27.0607,82.5281
4252248,Uttar Pradesh,28.2487,78.6627
4252249,Uttar Pradesh,27.1517,78.3243
4252250,Rajasthan,24.3843,74.0451
4252251,West Bengal,22.7893,87.8975
4252252,Bihar,25.371,85.5342
4252253,Uttar Pradesh,25.3825,82.5538
4252254,Uttar Pradesh,28.958,78.3688
4252255,Bihar,27.0922,84.0951
4252256,Uttar Pradesh,25.6608,82.2324
4252257,Uttar Pradesh,25.2913,82.3103
4252258,Bihar,25.6737,85.9142
4252259,Uttar Pradesh,27.9323,78.0241
4252260,Odisha,22.0416,86.8435
4252261,Uttar Pradesh,28.7779,79.3107
4252262,Uttar Pradesh,28.3398,79.2558
4252263,Karnataka,13.294,77.5428
4252264,Uttar Pradesh,27.8598,78.4471
4252265,West Bengal,22.4161,88.1899
4252266,Uttar Pradesh,27.6876,78.9099
4252267,Uttar Pradesh,26.3208,82.99
4252268,Uttar Pradesh,27.8533,79.9794
4252269,Maharashtra,19.0487,72.8589
4252270,Uttar Pradesh,26.14,79.3349
4252271,Uttar Pradesh,26.217,79.8314
4252272,Uttar Pradesh,26.8804,84.0204
4252273,Jharkhand,23.6665,86.0629
4252274,Uttar Pradesh,28.8561,78.595
4252275,Uttar Pradesh,26.4143,82.5442
4252276,Uttar Pradesh,28.0696,78.7534
4252277,Uttar Pradesh,26.8309,78.6893
4252278,Maharashtra,17.3809,74.341
4252279,Maharashtra,20.8685,74.7777
4252280,Uttar Pradesh,25.5332,81.4065
4252281,Punjab,31.3665,75.1422
4252282,Uttar Pradesh,27.9995,79.0045
4252283,Madhya Pradesh,25.428,77.6412
4252284,Uttar Pradesh,26.6404,80.3773
4252285,Uttar Pradesh,28.4887,78.1534
4252286,Uttar Pradesh,26.5152,79.0857
4252287,Uttar Pradesh,25.7556,82.8702
4252288,Uttar Pradesh,25.309,82.9341
4252289,Uttar Pradesh,27.6878,81.6005
4252290,Bihar,25.3784,86.4741
4252291,Maharashtra,18.5746,76.0239
4252292,Odisha,20.5468,85.8745
4252293,Uttar Pradesh,26.3586,81.605
4252294,Uttar Pradesh,25.6679,83.3036
4252295,Uttar Pradesh,26.6027,79.461
4252296,Uttar Pradesh,28.6138,79.1676
4252297,Maharashtra,19.0942,72.8824
4252298,Maharashtra,21.0032,75.573
4252299,Uttar Pradesh,25.0411,83.2771
4252300,West Bengal,23.787,88.3024
4252301,Uttar Pradesh,25.2862,79.8787
4252302,Uttar Pradesh,27.287,79.9517
4252303,Rajasthan,27.1506,74.8699
4252304,Uttar Pradesh,28.7501,79.7277
4252305,Maharashtra,20.8906,79.9262
4252306,Uttar Pradesh,27.7204,81.7251
4252307,Uttar Pradesh,27.2576,83.3839
4252308,Haryana,30.1347,77.2668
4252309,Uttar Pradesh,28.2943,79.286
4252310,Uttar Pradesh,28.6244,78.7852
4252311,Bihar,25.3213,87.4241
4252312,Bihar,26.594,84.6768
4252313,Uttar Pradesh,26.5393,79.8717
4252314,Uttar Pradesh,26.056,80.5185
4252315,Uttar Pradesh,27.7335,78.9465
4252316,Bihar,26.1288,86.884
4252317,Delhi,28.5224,77.2844
4252318,Uttar Pradesh,25.5949,79.5635
4252319,Karnataka,12.8546,77.6711
4252320,Uttar Pradesh,25.4613,83.1647
4252321,Uttar Pradesh,29.5014,78.3024
4252322,Uttar Pradesh,27.3094,82.7956
4252323,Uttar Pradesh,28.9792,78.6346
4252324,Uttar Pradesh,27.1268,83.0474
4252325,Uttar Pradesh,25.387,82.6013
4252326,Uttar Pradesh,25.3816,82.4691
4252327,Uttar Pradesh,27.101,83.6068
4252328,Bihar,26.295,87.2421
4252329,Uttar Pradesh,30.0094,77.7205
4252330,Uttar Pradesh,29.7523,77.5976
4252331,Uttar Pradesh,24.6848,78.3882
4252332,Bihar,25.9495,85.8258
4252333,Jharkhand,24.8917,87.7954
4252334,Rajasthan,25.4795,71.0728
4252335,Maharashtra,21.0491,75.0539
4252336,Karnataka,13.0996,77.5669
4252337,Tripura,23.4764,91.2702
4252338,Punjab,31.9069,75.9132
4252339,Bihar,25.5086,85.2318
4252340,Rajasthan,27.8821,76.2193
4252341,Uttar Pradesh,27.2918,81.0042
4252342,Bihar,26.9331,84.944
4252343,Uttar Pradesh,27.0209,82.482
4252344,Uttar Pradesh,27.3989,83.065
4252345,Uttar Pradesh,26.3117,82.7355
4252346,Rajasthan,25.1893,73.8217
4252347,Uttar Pradesh,27.4955,77.457
4252348,Jharkhand,24.2406,83.9255
4252349,Maharashtra,20.0989,77.7201
4252350,Uttar Pradesh,27.2137,82.1614
4252351,Uttar Pradesh,24.7774,82.942
4252352,Uttar Pradesh,27.7557,80.5501
4252353,Haryana,28.6958,76.9582
4252354,Uttar Pradesh,25.179,79.7784
4252355,Uttar Pradesh,26.5313,80.055
4252356,Punjab,30.4389,75.709
4252357,Maharashtra,20.0619,75.2975
4252358,Telangana,16.5921,78.3815
4252359,Uttar Pradesh,27.0766,83.6577
4252360,Uttar Pradesh,28.5069,77.5437
4252361,Gujarat,24.4284,72.1889
4252362,Uttar Pradesh,27.1479,82.1524
4252363,Uttar Pradesh,27.418,80.7111
4252364,Uttar Pradesh,26.357,83.8246
4252365,Karnataka,12.9397,77.7287
4252366,Uttar Pradesh,25.9969,83.0315
4252367,Uttar Pradesh,28.454,79.6956
4252368,Uttar Pradesh,28.5102,80.1886
4252369,Uttar Pradesh,26.9008,78.4745
4252370,Odisha,22.2806,86.1821
4252371,Gujarat,23.5337,73.0231
4252372,Rajasthan,26.9449,76.5794
4252373,Uttar Pradesh,25.7523,81.8027
4252374,Uttar Pradesh,26.7531,81.1499
4252375,Jharkhand,23.1162,85.8622
4252376,Maharashtra,19.5932,77.1104
4252377,Bihar,24.7195,85.3173
4252378,Uttar Pradesh,27.0856,82.5854
4252379,Uttar Pradesh,27.9381,77.8419
4252380,Uttar Pradesh,29.3982,77.1987
4252381,Uttar Pradesh,28.9473,77.7181
4252382,Uttar Pradesh,27.2829,83.2164
4252383,Bihar,24.7323,86.1631
4252384,Uttar Pradesh,27.059,78.6848
4252385,Maharashtra,18.5793,73.8304
